DateTime,Nifty Microcap 250
14-01-2021 0:00,6073.71
15-01-2021 0:00,6044.23
18-01-2021 0:00,5915.49
19-01-2021 0:00,6002.51
20-01-2021 0:00,6060.01
21-01-2021 0:00,6000.64
22-01-2021 0:00,5919.22
25-01-2021 0:00,5841.24
27-01-2021 0:00,5802.93
28-01-2021 0:00,5840.97
29-01-2021 0:00,5830.96
01-02-2021 0:00,5942.26
02-02-2021 0:00,6026.5
03-02-2021 0:00,6117.5
04-02-2021 0:00,6207.97
05-02-2021 0:00,6216.46
08-02-2021 0:00,6296.57
09-02-2021 0:00,6275.72
10-02-2021 0:00,6294.76
11-02-2021 0:00,6366.34
12-02-2021 0:00,6385.14
15-02-2021 0:00,6390.82
16-02-2021 0:00,6382.26
17-02-2021 0:00,6450.54
18-02-2021 0:00,6540.27
19-02-2021 0:00,6503.3
22-02-2021 0:00,6436.78
23-02-2021 0:00,6519.25
24-02-2021 0:00,6591.13
25-02-2021 0:00,6659.05
26-02-2021 0:00,6612.39
01-03-2021 0:00,6725.28
02-03-2021 0:00,6809.98
03-03-2021 0:00,6902.97
04-03-2021 0:00,6964.13
05-03-2021 0:00,6870.14
08-03-2021 0:00,6955.82
09-03-2021 0:00,6919.11
10-03-2021 0:00,6975.22
12-03-2021 0:00,6952.49
15-03-2021 0:00,6922.4
16-03-2021 0:00,6962.81
17-03-2021 0:00,6777.94
18-03-2021 0:00,6610.7
19-03-2021 0:00,6661.58
22-03-2021 0:00,6729.61
23-03-2021 0:00,6777.8
24-03-2021 0:00,6687.06
25-03-2021 0:00,6525.22
26-03-2021 0:00,6597.87
30-03-2021 0:00,6654.41
31-03-2021 0:00,6680.05
01-04-2021 0:00,6888.86
05-04-2021 0:00,6815.65
06-04-2021 0:00,6874.81
07-04-2021 0:00,6994.49
08-04-2021 0:00,7099.71
09-04-2021 0:00,7135.08
12-04-2021 0:00,6690.12
13-04-2021 0:00,6800.02
15-04-2021 0:00,6766.68
16-04-2021 0:00,6846.3
19-04-2021 0:00,6677.69
20-04-2021 0:00,6746.78
22-04-2021 0:00,6829.31
23-04-2021 0:00,6842.54
26-04-2021 0:00,6917.58
27-04-2021 0:00,7030.73
28-04-2021 0:00,7131.24
29-04-2021 0:00,7157.85
30-04-2021 0:00,7174.58
03-05-2021 0:00,7350.07
04-05-2021 0:00,7305.37
05-05-2021 0:00,7397.67
06-05-2021 0:00,7463.84
07-05-2021 0:00,7559.59
10-05-2021 0:00,7711.92
11-05-2021 0:00,7787.72
12-05-2021 0:00,7745.18
14-05-2021 0:00,7683.98
17-05-2021 0:00,7826.73
18-05-2021 0:00,7906.49
19-05-2021 0:00,7970.3
20-05-2021 0:00,7994.8
21-05-2021 0:00,8046.51
24-05-2021 0:00,8122.05
25-05-2021 0:00,8171.66
26-05-2021 0:00,8262.66
27-05-2021 0:00,8272.72
28-05-2021 0:00,8228.27
31-05-2021 0:00,8238.92
01-06-2021 0:00,8171.91
02-06-2021 0:00,8342.83
03-06-2021 0:00,8485.65
04-06-2021 0:00,8601.15
07-06-2021 0:00,8732.76
08-06-2021 0:00,8795.97
09-06-2021 0:00,8729.66
10-06-2021 0:00,8923.71
11-06-2021 0:00,9016.76
14-06-2021 0:00,9092.64
15-06-2021 0:00,9178.52
16-06-2021 0:00,9162.78
17-06-2021 0:00,9121.4
18-06-2021 0:00,9040.36
21-06-2021 0:00,9166.45
22-06-2021 0:00,9255.13
23-06-2021 0:00,9204.64
24-06-2021 0:00,9179.48
25-06-2021 0:00,9226.31
28-06-2021 0:00,9293.01
29-06-2021 0:00,9351.27
30-06-2021 0:00,9395.63
01-07-2021 0:00,9433.17
02-07-2021 0:00,9603.93
05-07-2021 0:00,9757.62
06-07-2021 0:00,9699.71
07-07-2021 0:00,9697.55
08-07-2021 0:00,9680.91
09-07-2021 0:00,9744.64
12-07-2021 0:00,9881.06
13-07-2021 0:00,9891.09
14-07-2021 0:00,9921.14
15-07-2021 0:00,9923.28
16-07-2021 0:00,9950.13
19-07-2021 0:00,10001.12
20-07-2021 0:00,9796.72
22-07-2021 0:00,9923.37
23-07-2021 0:00,9897.81
26-07-2021 0:00,9998.06
27-07-2021 0:00,10048.74
28-07-2021 0:00,10013.56
29-07-2021 0:00,10107.35
30-07-2021 0:00,10128.63
02-08-2021 0:00,10257.94
03-08-2021 0:00,10290.3
04-08-2021 0:00,10123.88
05-08-2021 0:00,9999.98
06-08-2021 0:00,10028.22
09-08-2021 0:00,9893.16
10-08-2021 0:00,9525.55
11-08-2021 0:00,9491.45
12-08-2021 0:00,9781.63
13-08-2021 0:00,9711.73
16-08-2021 0:00,9602.32
17-08-2021 0:00,9518.4
18-08-2021 0:00,9426.12
20-08-2021 0:00,9148.55
23-08-2021 0:00,8856.24
24-08-2021 0:00,9104.88
25-08-2021 0:00,9176.29
26-08-2021 0:00,9189.78
27-08-2021 0:00,9265.9
30-08-2021 0:00,9393.47
31-08-2021 0:00,9365.46
01-09-2021 0:00,9353.53
02-09-2021 0:00,9461.25
03-09-2021 0:00,9489.46
06-09-2021 0:00,9507.14
07-09-2021 0:00,9470.58
08-09-2021 0:00,9596.48
09-09-2021 0:00,9686.25
13-09-2021 0:00,9772.18
14-09-2021 0:00,9832.3
15-09-2021 0:00,9959.39
16-09-2021 0:00,9956.27
17-09-2021 0:00,9945.16
20-09-2021 0:00,9712.82
21-09-2021 0:00,9734.82
22-09-2021 0:00,9878.87
23-09-2021 0:00,9955.25
24-09-2021 0:00,9944.17
27-09-2021 0:00,9949
28-09-2021 0:00,9943.15
29-09-2021 0:00,10048.1
30-09-2021 0:00,10095.67
01-10-2021 0:00,10141.08
04-10-2021 0:00,10352.51
05-10-2021 0:00,10437.14
06-10-2021 0:00,10334.32
07-10-2021 0:00,10443.67
08-10-2021 0:00,10522.18
11-10-2021 0:00,10586.6
12-10-2021 0:00,10619.07
13-10-2021 0:00,10723.55
14-10-2021 0:00,10740.42
18-10-2021 0:00,10813.33
19-10-2021 0:00,10572.29
20-10-2021 0:00,10354.69
21-10-2021 0:00,10399.95
22-10-2021 0:00,10263.2
25-10-2021 0:00,10050.46
26-10-2021 0:00,10297.53
27-10-2021 0:00,10308.82
28-10-2021 0:00,10090.86
29-10-2021 0:00,10034.61
01-11-2021 0:00,10154.12
02-11-2021 0:00,10298.82
03-11-2021 0:00,10244.21
04-11-2021 0:00,10418.12
08-11-2021 0:00,10490.01
09-11-2021 0:00,10575.8
10-11-2021 0:00,10569.54
11-11-2021 0:00,10531.22
12-11-2021 0:00,10497.79
15-11-2021 0:00,10350.61
16-11-2021 0:00,10405.62
17-11-2021 0:00,10408.27
18-11-2021 0:00,10229.43
22-11-2021 0:00,9872.94
23-11-2021 0:00,10126.14
24-11-2021 0:00,10232.07
25-11-2021 0:00,10377.48
26-11-2021 0:00,10061.87
29-11-2021 0:00,9784.52
30-11-2021 0:00,9834.57
01-12-2021 0:00,9872.17
02-12-2021 0:00,10021.83
03-12-2021 0:00,10101.06
06-12-2021 0:00,9967.96
07-12-2021 0:00,10099.92
08-12-2021 0:00,10259.84
09-12-2021 0:00,10354.87
10-12-2021 0:00,10473.03
13-12-2021 0:00,10498.31
14-12-2021 0:00,10529.94
15-12-2021 0:00,10492.82
16-12-2021 0:00,10390.95
17-12-2021 0:00,10114.45
20-12-2021 0:00,9719.52
21-12-2021 0:00,9815.99
22-12-2021 0:00,9990.57
23-12-2021 0:00,10040.76
24-12-2021 0:00,9975.72
27-12-2021 0:00,10032.19
28-12-2021 0:00,10195.5
29-12-2021 0:00,10209.53
30-12-2021 0:00,10195.83
31-12-2021 0:00,10304.28
03-01-2022 0:00,10477.84
04-01-2022 0:00,10538.67
05-01-2022 0:00,10549.14
06-01-2022 0:00,10605.53
07-01-2022 0:00,10667.75
10-01-2022 0:00,10853.05
11-01-2022 0:00,10851.85
12-01-2022 0:00,10885.7
13-01-2022 0:00,10929.95
14-01-2022 0:00,11045.7
17-01-2022 0:00,11160.85
18-01-2022 0:00,10961.7
19-01-2022 0:00,10957.95
20-01-2022 0:00,11038.25
21-01-2022 0:00,10805.6
24-01-2022 0:00,10252.35
25-01-2022 0:00,10391.7
27-01-2022 0:00,10421.1
28-01-2022 0:00,10491.1
31-01-2022 0:00,10530.3
01-02-2022 0:00,10615.25
02-02-2022 0:00,10795.7
03-02-2022 0:00,10827.8
04-02-2022 0:00,10823.15
07-02-2022 0:00,10761.8
08-02-2022 0:00,10578.15
09-02-2022 0:00,10627
10-02-2022 0:00,10629.45
11-02-2022 0:00,10452.6
14-02-2022 0:00,9975.6
15-02-2022 0:00,10120.65
16-02-2022 0:00,10240.55
17-02-2022 0:00,10165.45
18-02-2022 0:00,10084.8
21-02-2022 0:00,9782.7
22-02-2022 0:00,9533.45
23-02-2022 0:00,9711.45
04-03-2022 0:00,9505.25
07-03-2022 0:00,9245.35
08-03-2022 0:00,9389.3
09-03-2022 0:00,9646.35
10-03-2022 0:00,9761.3
11-03-2022 0:00,9880.7
14-03-2022 0:00,9917.3
15-03-2022 0:00,9780.2
16-03-2022 0:00,9924.85
17-03-2022 0:00,10016.5
21-03-2022 0:00,10040.7
22-03-2022 0:00,10067.4
23-03-2022 0:00,10043.95
24-03-2022 0:00,10019.5
25-03-2022 0:00,9946.4
28-03-2022 0:00,9811.1
29-03-2022 0:00,9866.65
30-03-2022 0:00,10014.5
31-03-2022 0:00,10045.85
01-04-2022 0:00,10321.95
04-04-2022 0:00,10543.55
05-04-2022 0:00,10719.3
06-04-2022 0:00,10846.75
07-04-2022 0:00,10775
08-04-2022 0:00,10941.35
11-04-2022 0:00,11019.95
12-04-2022 0:00,10873.35
13-04-2022 0:00,10952.8
18-04-2022 0:00,10886.85
19-04-2022 0:00,10768.8
20-04-2022 0:00,10828.3
21-04-2022 0:00,10990.6
22-04-2022 0:00,10998.4
25-04-2022 0:00,10778.15
26-04-2022 0:00,10837.05
27-04-2022 0:00,10752.75
28-04-2022 0:00,10731.95
29-04-2022 0:00,10652.85
02-05-2022 0:00,10595.8
04-05-2022 0:00,10379.8
05-05-2022 0:00,10363.9
06-05-2022 0:00,10143.4
09-05-2022 0:00,9979.45
10-05-2022 0:00,9709.15
11-05-2022 0:00,9437.65
12-05-2022 0:00,9203.3
13-05-2022 0:00,9350.25
16-05-2022 0:00,9461.5
17-05-2022 0:00,9764
18-05-2022 0:00,9790.2
19-05-2022 0:00,9583.15
20-05-2022 0:00,9841.05
23-05-2022 0:00,9766.5
24-05-2022 0:00,9625.95
25-05-2022 0:00,9307.85
26-05-2022 0:00,9345.85
27-05-2022 0:00,9444.55
30-05-2022 0:00,9626.15
31-05-2022 0:00,9714.75
01-06-2022 0:00,9834.4
02-06-2022 0:00,9988.65
03-06-2022 0:00,9880.35
06-06-2022 0:00,9839.55
07-06-2022 0:00,9792.7
08-06-2022 0:00,9755.05
09-06-2022 0:00,9784.2
10-06-2022 0:00,9700.5
13-06-2022 0:00,9376.65
14-06-2022 0:00,9341.4
15-06-2022 0:00,9374.35
16-06-2022 0:00,9061.45
17-06-2022 0:00,8971.35
20-06-2022 0:00,8639.25
21-06-2022 0:00,8945.4
22-06-2022 0:00,8856.6
23-06-2022 0:00,8938.6
24-06-2022 0:00,9105.6
27-06-2022 0:00,9233.8
28-06-2022 0:00,9296.35
29-06-2022 0:00,9289.95
30-06-2022 0:00,9226.15
01-07-2022 0:00,9240.7
04-07-2022 0:00,9321.85
05-07-2022 0:00,9343.25
06-07-2022 0:00,9401.45
07-07-2022 0:00,9538.1
08-07-2022 0:00,9597.5
11-07-2022 0:00,9720.8
12-07-2022 0:00,9696.35
13-07-2022 0:00,9640.95
14-07-2022 0:00,9593.55
15-07-2022 0:00,9630.05
18-07-2022 0:00,9768.7
19-07-2022 0:00,9863.8
20-07-2022 0:00,9882.75
21-07-2022 0:00,9952.4
22-07-2022 0:00,9966.25
25-07-2022 0:00,9932.25
26-07-2022 0:00,9811.9
27-07-2022 0:00,9858.05
28-07-2022 0:00,9892.05
29-07-2022 0:00,9978.15
01-08-2022 0:00,10131.95
02-08-2022 0:00,10198.3
03-08-2022 0:00,10152.95
04-08-2022 0:00,10136.35
